Time,Ozone,Time,Temp
15.30133,0.0843,15.30133,29.16
15.30186,0.085,15.30186,29.16
15.30239,0.085,15.30239,29.16
15.30292,0.085,15.30292,29.14
15.30344,0.0843,15.30344,29.16
15.30397,0.0843,15.30397,29.16
15.3045,0.0843,15.3045,29.16
15.30503,0.0858,15.30503,29.14
15.30556,0.085,15.30556,29.14
15.30608,0.0843,15.30608,29.16
15.30661,0.0835,15.30661,29.14
15.30714,0.0843,15.30714,29.14
15.30767,0.0843,15.30767,29.14
15.30819,0.085,15.30819,29.14
15.30872,0.0835,15.30872,29.16
15.30925,0.0843,15.30925,29.14
15.30978,0.0835,15.30978,29.14
15.31031,0.0835,15.31031,29.14
15.31083,0.0835,15.31083,29.14
15.31136,0.0827,15.31136,29.14
15.31189,0.0835,15.31189,29.14
15.31242,0.0827,15.31242,29.14
15.31294,0.085,15.31294,29.14
15.31347,0.085,15.31347,29.14
15.314,0.085,15.314,29.14
15.31453,0.0843,15.31453,29.14
15.31506,0.0835,15.31506,29.14
15.31558,0.0843,15.31558,29.14
15.31611,0.0843,15.31611,29.14
15.31664,0.0827,15.31664,29.14
15.31717,0.0827,15.31717,29.14
15.31769,0.0843,15.31769,29.14
15.31822,0.0827,15.31822,29.14
15.31875,0.0827,15.31875,29.14
15.31928,0.082,15.31928,29.14
15.31981,0.082,15.31981,29.14
15.32033,0.0843,15.32033,29.14
15.32086,0.0827,15.32086,29.14
15.32139,0.082,15.32139,29.13
15.32192,0.082,15.32192,29.14
15.32244,0.082,15.32244,29.13
15.32297,0.082,15.32297,29.13
15.3235,0.082,15.3235,29.13
15.32403,0.0827,15.32403,29.13
15.32456,0.082,15.32456,29.13
15.32508,0.082,15.32508,29.13
15.32561,0.082,15.32561,29.11
15.32614,0.082,15.32614,29.11
15.32667,0.0806,15.32667,29.11
15.32719,0.0806,15.32719,29.09
15.32772,0.082,15.32772,29.09
15.32825,0.0813,15.32825,29.09
15.32878,0.0813,15.32878,29.09
15.32931,0.0799,15.32931,29.08
15.32983,0.0813,15.32983,29.08
15.33036,0.0813,15.33036,29.08
15.33089,0.0813,15.33089,29.08
15.33142,0.0799,15.33142,29.06
15.33194,0.0785,15.33194,29.06
15.33247,0.0785,15.33247,29.06
15.333,0.0785,15.333,29.04
15.33353,0.0785,15.33353,29.03
15.33406,0.0785,15.33406,29.03
15.33458,0.0785,15.33458,29.03
15.33511,0.0778,15.33511,29.03
15.33564,0.0778,15.33564,29.01
15.33617,0.0785,15.33617,29.01
15.33669,0.0785,15.33669,28.99
15.33722,0.0785,15.33722,29.01
15.33775,0.0785,15.33775,28.99
15.33828,0.0785,15.33828,28.97
15.33881,0.0792,15.33881,28.97
15.33933,0.0785,15.33933,28.96
15.33986,0.0785,15.33986,28.96
15.34039,0.0785,15.34039,28.96
15.34092,0.0785,15.34092,28.94
15.34144,0.0785,15.34144,28.94
15.34197,0.0785,15.34197,28.94
15.3425,0.0778,15.3425,28.92
15.34303,0.0772,15.34303,28.92
15.34356,0.0778,15.34356,28.92
15.34408,0.0765,15.34408,28.92
15.34461,0.0765,15.34461,28.92
15.34514,0.0785,15.34514,28.92
15.34567,0.0772,15.34567,28.91
15.34619,0.0772,15.34619,28.91
15.34672,0.0785,15.34672,28.91
15.34725,0.0765,15.34725,28.92
15.34778,0.0772,15.34778,28.92
15.34831,0.0785,15.34831,28.92
15.34883,0.0772,15.34883,28.92
15.34936,0.0778,15.34936,28.92
15.34989,0.0792,15.34989,28.91
15.35042,0.0785,15.35042,28.92
15.35094,0.0785,15.35094,28.91
15.35147,0.0785,15.35147,28.92
15.352,0.0785,15.352,28.91
15.35253,0.0778,15.35253,28.91
15.35306,0.0792,15.35306,28.91
15.35358,0.0785,15.35358,28.91
15.35411,0.0772,15.35411,28.91
15.35464,0.0785,15.35464,28.91
15.35517,0.0785,15.35517,28.89
15.35569,0.0785,15.35569,28.89
15.35622,0.0785,15.35622,28.91
15.35675,0.0778,15.35675,28.91
15.35728,0.0785,15.35728,28.89
15.35781,0.0778,15.35781,28.91
15.35833,0.0785,15.35833,28.91
15.35886,0.0778,15.35886,28.89
15.35939,0.0778,15.35939,28.89
15.35992,0.0778,15.35992,28.89
15.36044,0.0778,15.36044,28.89
15.36097,0.0785,15.36097,28.87
15.3615,0.0785,15.3615,28.87
15.36203,0.0765,15.36203,28.87
15.36256,0.0772,15.36256,28.87
15.36308,0.0778,15.36308,28.87
15.36361,0.0792,15.36361,28.87
15.36414,0.0778,15.36414,28.87
15.36467,0.0785,15.36467,28.87
15.36519,0.0785,15.36519,28.87
15.36572,0.0785,15.36572,28.87
15.36625,0.0785,15.36625,28.86
15.36678,0.0785,15.36678,28.86
15.36731,0.0778,15.36731,28.87
15.36783,0.0785,15.36783,28.87
15.36836,0.0785,15.36836,28.87
15.36889,0.0785,15.36889,28.87
15.36942,0.0778,15.36942,28.87
15.36994,0.0772,15.36994,28.86
15.37047,0.0792,15.37047,28.86
15.371,0.0778,15.371,28.87
15.37153,0.0778,15.37153,28.87
15.37206,0.0785,15.37206,28.87
15.37258,0.0785,15.37258,28.86
15.37311,0.0785,15.37311,28.86
15.37364,0.0778,15.37364,28.86
15.37417,0.0785,15.37417,28.86
15.37469,0.0778,15.37469,28.86
15.37522,0.0785,15.37522,28.86
15.37575,0.0785,15.37575,28.84
15.37628,0.0799,15.37628,28.84
15.37681,0.0785,15.37681,28.84
15.37733,0.0785,15.37733,28.84
15.37786,0.0785,15.37786,28.84
15.37839,0.0778,15.37839,28.84
15.37892,0.0765,15.37892,28.84
15.37944,0.0765,15.37944,28.84
15.37997,0.0765,15.37997,28.84
15.3805,0.0765,15.3805,28.84
15.38103,0.0765,15.38103,28.84
15.38156,0.0765,15.38156,28.84
15.38208,0.0765,15.38208,28.84
15.38261,0.0772,15.38261,28.82
15.38314,0.0785,15.38314,28.82
15.38367,0.0785,15.38367,28.82
15.38419,0.0778,15.38419,28.82
15.38472,0.0785,15.38472,28.82
15.38525,0.0785,15.38525,28.84
15.38578,0.0778,15.38578,28.82
15.38631,0.0785,15.38631,28.82
15.38683,0.0785,15.38683,28.82
15.38736,0.0785,15.38736,28.82
15.38789,0.0785,15.38789,28.82
15.38842,0.0785,15.38842,28.82
15.38894,0.0785,15.38894,28.82
15.38947,0.0785,15.38947,28.82
15.39,0.0785,15.39,28.82
15.39053,0.0792,15.39053,28.82
15.39106,0.0792,15.39106,28.8
15.39158,0.0799,15.39158,28.82
15.39211,0.0806,15.39211,28.82
15.39264,0.0799,15.39264,28.82
15.39317,0.0785,15.39317,28.82
15.39369,0.0806,15.39369,28.8
15.39422,0.0813,15.39422,28.79
15.39475,0.0799,15.39475,28.79
15.39528,0.082,15.39528,28.79
15.39581,0.0813,15.39581,28.8
15.39633,0.082,15.39633,28.79
15.39686,0.082,15.39686,28.79
15.39739,0.082,15.39739,28.8
15.39792,0.082,15.39792,28.79
15.39844,0.082,15.39844,28.8
15.39897,0.0813,15.39897,28.79
15.3995,0.0813,15.3995,28.79
15.40003,0.0813,15.40003,28.79
15.40056,0.082,15.40056,28.79
15.40108,0.082,15.40108,28.79
15.40161,0.082,15.40161,28.79
15.40214,0.082,15.40214,28.79
15.40267,0.082,15.40267,28.77
15.40319,0.082,15.40319,28.79
15.40372,0.082,15.40372,28.77
15.40425,0.082,15.40425,28.79
15.40478,0.0827,15.40478,28.79
15.40531,0.082,15.40531,28.77
15.40583,0.082,15.40583,28.77
15.40636,0.082,15.40636,28.77
15.40689,0.082,15.40689,28.77
15.40742,0.082,15.40742,28.77
15.40794,0.0827,15.40794,28.77
15.40847,0.0843,15.40847,28.79
15.409,0.082,15.409,28.77
15.40953,0.082,15.40953,28.77
15.41006,0.082,15.41006,28.77
15.41058,0.082,15.41058,28.77
15.41111,0.082,15.41111,28.77
15.41164,0.0835,15.41164,28.77
15.41217,0.082,15.41217,28.77
15.41269,0.082,15.41269,28.77
15.41322,0.082,15.41322,28.77
15.41375,0.082,15.41375,28.77
15.41428,0.082,15.41428,28.77
15.41481,0.0827,15.41481,28.77
15.41533,0.082,15.41533,28.77
15.41586,0.082,15.41586,28.77
15.41639,0.082,15.41639,28.77
15.41692,0.0835,15.41692,28.77
15.41744,0.082,15.41744,28.75
15.41797,0.082,15.41797,28.75
15.4185,0.0813,15.4185,28.77
15.41903,0.082,15.41903,28.77
15.41956,0.0813,15.41956,28.77
15.42008,0.0835,15.42008,28.75
15.42061,0.082,15.42061,28.75
15.42114,0.082,15.42114,28.77
15.42167,0.082,15.42167,28.75
15.42219,0.082,15.42219,28.75
15.42272,0.082,15.42272,28.77
15.42325,0.082,15.42325,28.77
15.42378,0.0813,15.42378,28.75
15.42431,0.0827,15.42431,28.77
15.42483,0.0813,15.42483,28.77
15.42536,0.082,15.42536,28.75
15.42589,0.082,15.42589,28.75
15.42642,0.0813,15.42642,28.75
15.42694,0.082,15.42694,28.75
15.42747,0.082,15.42747,28.75
15.428,0.082,15.428,28.75
15.42853,0.082,15.42853,28.75
15.42906,0.0813,15.42906,28.75
15.42958,0.0813,15.42958,28.75
15.43011,0.082,15.43011,28.75
15.43064,0.0813,15.43064,28.75
15.43117,0.082,15.43117,28.74
15.43169,0.082,15.43169,28.75
15.43222,0.082,15.43222,28.74
15.43275,0.082,15.43275,28.75
15.43328,0.0827,15.43328,28.75
15.43381,0.0827,15.43381,28.75
15.43433,0.082,15.43433,28.75
15.43486,0.0835,15.43486,28.75
15.43539,0.0827,15.43539,28.75
15.43592,0.0858,15.43592,28.75
15.43644,0.085,15.43644,28.74
15.43697,0.0858,15.43697,28.74
15.4375,0.0858,15.4375,28.74
15.43803,0.0858,15.43803,28.74
15.43856,0.0866,15.43856,28.74
15.43908,0.0858,15.43908,28.75
15.43961,0.0866,15.43961,28.75
15.44014,0.085,15.44014,28.74
15.44067,0.085,15.44067,28.75
15.44119,0.0843,15.44119,28.74
15.44172,0.0858,15.44172,28.74
15.44225,0.085,15.44225,28.74
15.44278,0.0866,15.44278,28.75
15.44331,0.0875,15.44331,28.74
15.44383,0.0866,15.44383,28.74
15.44436,0.0858,15.44436,28.74
15.44489,0.0858,15.44489,28.75
15.44542,0.0875,15.44542,28.75
15.44594,0.0858,15.44594,28.75
15.44647,0.0866,15.44647,28.75
15.447,0.0858,15.447,28.75
15.44753,0.0866,15.44753,28.74
15.44806,0.0883,15.44806,28.74
15.44858,0.09,15.44858,28.75
15.44911,0.0883,15.44911,28.75
15.44964,0.09,15.44964,28.75
15.45017,0.09,15.45017,28.75
15.45069,0.0909,15.45069,28.75
15.45122,0.09,15.45122,28.74
15.45175,0.0909,15.45175,28.74
15.45228,0.09,15.45228,28.74
15.45281,0.0927,15.45281,28.74
15.45333,0.0936,15.45333,28.74
15.45386,0.0918,15.45386,28.74
15.45439,0.0909,15.45439,28.74
15.45492,0.0909,15.45492,28.74
15.45544,0.0927,15.45544,28.75
15.45597,0.0918,15.45597,28.74
15.4565,0.09,15.4565,28.75
15.45703,0.09,15.45703,28.74
15.45756,0.09,15.45756,28.74
15.45808,0.0927,15.45808,28.75
15.45861,0.09,15.45861,28.75
15.45914,0.0891,15.45914,28.74
15.45967,0.0909,15.45967,28.74
15.46019,0.09,15.46019,28.75
15.46072,0.0891,15.46072,28.74
15.46125,0.0891,15.46125,28.74
15.46178,0.0891,15.46178,28.74
15.46231,0.0875,15.46231,28.74
15.46283,0.0891,15.46283,28.74
15.46336,0.09,15.46336,28.74
15.46389,0.0883,15.46389,28.74
15.46442,0.0883,15.46442,28.74
15.46494,0.0891,15.46494,28.74
15.46547,0.0866,15.46547,28.74
15.466,0.0866,15.466,28.74
15.46653,0.0866,15.46653,28.74
15.46706,0.0858,15.46706,28.74
15.46758,0.0875,15.46758,28.74
15.46811,0.0858,15.46811,28.74
15.46864,0.0866,15.46864,28.74
15.46917,0.0858,15.46917,28.74
15.46969,0.0858,15.46969,28.74
15.47022,0.0858,15.47022,28.74
15.47075,0.0858,15.47075,28.74
15.47128,0.0858,15.47128,28.74
15.47181,0.0858,15.47181,28.74
15.47233,0.0858,15.47233,28.74
15.47286,0.0858,15.47286,28.74
15.47339,0.0858,15.47339,28.74
15.47392,0.0858,15.47392,28.74
15.47444,0.0858,15.47444,28.74
15.47497,0.0866,15.47497,28.74
15.4755,0.0858,15.4755,28.74
15.47603,0.0858,15.47603,28.74
15.47656,0.0858,15.47656,28.75
15.47708,0.0858,15.47708,28.74
15.47761,0.0858,15.47761,28.75
15.47814,0.0858,15.47814,28.75
15.47867,0.0866,15.47867,28.74
15.47919,0.0858,15.47919,28.75
15.47972,0.0866,15.47972,28.75
15.48025,0.0858,15.48025,28.75
15.48078,0.0858,15.48078,28.75
15.48131,0.0858,15.48131,28.75
15.48183,0.0858,15.48183,28.75
15.48236,0.0858,15.48236,28.75
15.48289,0.0858,15.48289,28.75
15.48342,0.0866,15.48342,28.75
15.48394,0.0858,15.48394,28.75
15.48447,0.0858,15.48447,28.75
15.485,0.0858,15.485,28.75
15.48553,0.0858,15.48553,28.75
15.48606,0.0866,15.48606,28.75
15.48658,0.0866,15.48658,28.75
15.48711,0.0858,15.48711,28.75
15.48764,0.0858,15.48764,28.75
15.48817,0.0866,15.48817,28.75
15.48869,0.0858,15.48869,28.75
15.48922,0.0875,15.48922,28.77
15.48975,0.0866,15.48975,28.75
15.49028,0.0866,15.49028,28.75
15.49081,0.0866,15.49081,28.75
15.49133,0.0858,15.49133,28.75
15.49186,0.0858,15.49186,28.75
15.49239,0.0858,15.49239,28.77
15.49292,0.0866,15.49292,28.77
15.49344,0.0858,15.49344,28.77
15.49397,0.0858,15.49397,28.77
15.4945,0.0866,15.4945,28.77
15.49503,0.0858,15.49503,28.77
15.49556,0.0866,15.49556,28.77
15.49608,0.0875,15.49608,28.77
15.49661,0.0883,15.49661,28.77
15.49714,0.0891,15.49714,28.77
15.49767,0.09,15.49767,28.77
15.49819,0.0883,15.49819,28.77
15.49872,0.0891,15.49872,28.79
15.49925,0.09,15.49925,28.77
15.49978,0.09,15.49978,28.77
15.50031,0.09,15.50031,28.77
15.50083,0.09,15.50083,28.77
15.50136,0.09,15.50136,28.77
15.50189,0.09,15.50189,28.77
15.50242,0.0909,15.50242,28.79
15.50294,0.09,15.50294,28.79
15.50347,0.09,15.50347,28.77
15.504,0.0909,15.504,28.79
15.50453,0.09,15.50453,28.79
15.50506,0.0909,15.50506,28.79
15.50558,0.09,15.50558,28.79
15.50611,0.0909,15.50611,28.79
15.50664,0.0891,15.50664,28.79
15.50717,0.09,15.50717,28.79
15.50769,0.0891,15.50769,28.79
15.50822,0.09,15.50822,28.79
15.50875,0.09,15.50875,28.79
15.50928,0.09,15.50928,28.79
15.50981,0.0891,15.50981,28.79
15.51033,0.09,15.51033,28.79
15.51086,0.09,15.51086,28.8
15.51139,0.09,15.51139,28.79
15.51192,0.0909,15.51192,28.79
15.51244,0.0927,15.51244,28.79
15.51297,0.0927,15.51297,28.8
15.5135,0.0946,15.5135,28.8
15.51403,0.0956,15.51403,28.79
15.51456,0.0946,15.51456,28.8
15.51508,0.0946,15.51508,28.8
15.51561,0.0936,15.51561,28.8
15.51614,0.0927,15.51614,28.8
15.51667,0.0936,15.51667,28.8
15.51719,0.0936,15.51719,28.8
15.51772,0.0927,15.51772,28.8
15.51825,0.0946,15.51825,28.8
15.51878,0.0946,15.51878,28.79
15.51931,0.0946,15.51931,28.79
15.51983,0.0946,15.51983,28.79
15.52036,0.0946,15.52036,28.79
15.52089,0.0946,15.52089,28.79
15.52142,0.0927,15.52142,28.79
15.52194,0.0936,15.52194,28.79
15.52247,0.0946,15.52247,28.79
15.523,0.0946,15.523,28.79
15.52353,0.0946,15.52353,28.8
15.52406,0.0946,15.52406,28.8
15.52458,0.0946,15.52458,28.8
15.52511,0.0936,15.52511,28.8
15.52564,0.0927,15.52564,28.8
15.52617,0.0936,15.52617,28.8
15.52669,0.0918,15.52669,28.8
15.52722,0.0927,15.52722,28.8
15.52775,0.0909,15.52775,28.8
15.52828,0.0918,15.52828,28.8
15.52881,0.09,15.52881,28.8
15.52933,0.09,15.52933,28.8
15.52986,0.09,15.52986,28.8
15.53039,0.09,15.53039,28.82
15.53092,0.09,15.53092,28.82
15.53144,0.09,15.53144,28.8
15.53197,0.0909,15.53197,28.82
15.5325,0.09,15.5325,28.82
15.53303,0.09,15.53303,28.82
15.53356,0.09,15.53356,28.82
15.53408,0.0918,15.53408,28.82
15.53461,0.0936,15.53461,28.82
15.53514,0.0918,15.53514,28.82
15.53567,0.0918,15.53567,28.82
15.53619,0.0946,15.53619,28.82
15.53672,0.0909,15.53672,28.82
15.53725,0.09,15.53725,28.82
15.53778,0.09,15.53778,28.84
15.53831,0.0909,15.53831,28.82
15.53883,0.09,15.53883,28.82
15.53936,0.09,15.53936,28.84
15.53989,0.09,15.53989,28.82
15.54042,0.09,15.54042,28.84
15.54094,0.09,15.54094,28.84
15.54147,0.09,15.54147,28.84
15.542,0.09,15.542,28.84
15.54253,0.09,15.54253,28.84
15.54306,0.09,15.54306,28.84
15.54358,0.09,15.54358,28.84
15.54411,0.09,15.54411,28.84
15.54464,0.0927,15.54464,28.84
15.54517,0.0946,15.54517,28.84
15.54569,0.0946,15.54569,28.84
15.54622,0.0936,15.54622,28.86
15.54675,0.0909,15.54675,28.86
15.54728,0.0946,15.54728,28.84
15.54781,0.0946,15.54781,28.84
15.54833,0.0936,15.54833,28.86
15.54886,0.0946,15.54886,28.86
15.54939,0.0946,15.54939,28.84
15.54992,0.0946,15.54992,28.86
15.55044,0.0946,15.55044,28.86
15.55097,0.0946,15.55097,28.84
15.5515,0.0936,15.5515,28.86
15.55203,0.0918,15.55203,28.84
15.55256,0.0909,15.55256,28.86
15.55308,0.0936,15.55308,28.86
15.55361,0.0909,15.55361,28.84
15.55414,0.09,15.55414,28.84
15.55467,0.09,15.55467,28.86
15.55519,0.09,15.55519,28.86
15.55572,0.0909,15.55572,28.84
15.55625,0.0891,15.55625,28.86
15.55678,0.0891,15.55678,28.86
15.55731,0.0909,15.55731,28.86
15.55783,0.0891,15.55783,28.86
15.55836,0.0891,15.55836,28.86
15.55889,0.0891,15.55889,28.86
15.55942,0.0891,15.55942,28.86
15.55994,0.0891,15.55994,28.86
15.56047,0.0891,15.56047,28.86
15.561,0.0891,15.561,28.86
15.56153,0.0909,15.56153,28.86
15.56206,0.09,15.56206,28.86
15.56258,0.09,15.56258,28.86
15.56311,0.0927,15.56311,28.86
15.56364,0.09,15.56364,28.86
15.56417,0.0909,15.56417,28.86
15.56469,0.09,15.56469,28.86
15.56522,0.09,15.56522,28.86
15.56575,0.0918,15.56575,28.86
15.56628,0.09,15.56628,28.86
15.56681,0.0918,15.56681,28.86
15.56733,0.0936,15.56733,28.87
15.56786,0.0946,15.56786,28.86
15.56839,0.0946,15.56839,28.86
15.56892,0.0927,15.56892,28.86
15.56944,0.0946,15.56944,28.86
15.56997,0.0946,15.56997,28.86
15.5705,0.0936,15.5705,28.86
15.57103,0.0946,15.57103,28.86
15.57156,0.0936,15.57156,28.86
15.57208,0.0936,15.57208,28.84
15.57261,0.0946,15.57261,28.84
15.57314,0.0936,15.57314,28.84
15.57367,0.0956,15.57367,28.86
15.57419,0.0946,15.57419,28.84
15.57472,0.0946,15.57472,28.86
15.57525,0.0936,15.57525,28.84
15.57578,0.0966,15.57578,28.84
15.57631,0.0946,15.57631,28.84
15.57683,0.0946,15.57683,28.84
15.57736,0.0946,15.57736,28.86
15.57789,0.0946,15.57789,28.86
15.57842,0.0946,15.57842,28.86
15.57894,0.0946,15.57894,28.86
15.57947,0.0946,15.57947,28.86
15.58,0.0946,15.58,28.86
15.58053,0.0946,15.58053,28.86
15.58106,0.0946,15.58106,28.86
15.58158,0.0946,15.58158,28.86
15.58211,0.0966,15.58211,28.86
15.58264,0.0956,15.58264,28.87
15.58317,0.0956,15.58317,28.87
15.58369,0.0936,15.58369,28.87
15.58422,0.0946,15.58422,28.87
15.58475,0.0956,15.58475,28.87
15.58528,0.0956,15.58528,28.87
15.58581,0.0976,15.58581,28.87
15.58633,0.0966,15.58633,28.87
15.58686,0.0946,15.58686,28.87
15.58739,0.0966,15.58739,28.87
15.58792,0.0976,15.58792,28.87
15.58844,0.0976,15.58844,28.86
15.58897,0.0966,15.58897,28.87
15.5895,0.0976,15.5895,28.87
15.59003,0.0986,15.59003,28.87
15.59056,0.0956,15.59056,28.87
15.59108,0.0966,15.59108,28.87
15.59161,0.0966,15.59161,28.87
15.59214,0.0956,15.59214,28.87
15.59267,0.0966,15.59267,28.87
15.59319,0.0956,15.59319,28.86
15.59372,0.0996,15.59372,28.86
15.59425,0.0986,15.59425,28.86
15.59478,0.0986,15.59478,28.84
15.59531,0.0996,15.59531,28.84
15.59583,0.0976,15.59583,28.82
15.59636,0.0996,15.59636,28.82
15.59689,0.0986,15.59689,28.84
15.59742,0.0976,15.59742,28.82
15.59794,0.0956,15.59794,28.82
15.59847,0.0946,15.59847,28.82
15.599,0.0956,15.599,28.82
15.59953,0.0966,15.59953,28.82
15.60006,0.0956,15.60006,28.82
15.60058,0.0956,15.60058,28.82
15.60111,0.0996,15.60111,28.82
15.60164,0.0956,15.60164,28.82
15.60217,0.0956,15.60217,28.82
15.60269,0.0966,15.60269,28.8
15.60322,0.0966,15.60322,28.79
15.60375,0.0966,15.60375,28.79
15.60428,0.0976,15.60428,28.79
15.60481,0.0976,15.60481,28.79
15.60533,0.0976,15.60533,28.79
15.60586,0.0986,15.60586,28.79
15.60639,0.0946,15.60639,28.77
15.60692,0.0966,15.60692,28.77
15.60744,0.0946,15.60744,28.77
15.60797,0.0956,15.60797,28.75
15.6085,0.0956,15.6085,28.75
15.60903,0.0946,15.60903,28.75
15.60956,0.0946,15.60956,28.75
15.61008,0.0946,15.61008,28.75
15.61061,0.0946,15.61061,28.74
15.61114,0.0946,15.61114,28.74
15.61167,0.0956,15.61167,28.74
15.61219,0.0946,15.61219,28.74
15.61272,0.0946,15.61272,28.74
15.61325,0.0956,15.61325,28.72
15.61378,0.0966,15.61378,28.72
15.61431,0.0946,15.61431,28.72
15.61483,0.0956,15.61483,28.7
15.61536,0.0956,15.61536,28.7
15.61589,0.0986,15.61589,28.7
15.61642,0.0996,15.61642,28.67
15.61694,0.1007,15.61694,28.65
15.61747,0.1007,15.61747,28.62
15.618,0.0996,15.618,28.62
15.61853,0.0986,15.61853,28.62
15.61906,0.0996,15.61906,28.62
15.61958,0.0996,15.61958,28.62
15.62011,0.0996,15.62011,28.62
15.62064,0.1007,15.62064,28.62
15.62117,0.1007,15.62117,28.62
15.62169,0.0996,15.62169,28.6
15.62222,0.0986,15.62222,28.58
15.62275,0.0986,15.62275,28.6
15.62328,0.1007,15.62328,28.58
15.62381,0.0996,15.62381,28.58
15.62433,0.0996,15.62433,28.58
15.62486,0.0996,15.62486,28.57
15.62539,0.0996,15.62539,28.57
15.62592,0.0996,15.62592,28.57
15.62644,0.0996,15.62644,28.55
15.62697,0.0996,15.62697,28.55
15.6275,0.0996,15.6275,28.55
15.62803,0.0996,15.62803,28.55
15.62856,0.0996,15.62856,28.53
15.62908,0.0996,15.62908,28.53
15.62961,0.0986,15.62961,28.53
15.63014,0.0996,15.63014,28.53
15.63067,0.0996,15.63067,28.51
15.63119,0.0996,15.63119,28.51
15.63172,0.1007,15.63172,28.5
15.63225,0.0996,15.63225,28.46
15.63278,0.1007,15.63278,28.43
15.63331,0.0996,15.63331,28.41
15.63383,0.0996,15.63383,28.4
15.63436,0.0996,15.63436,28.36
15.63489,0.0996,15.63489,28.34
15.63542,0.0996,15.63542,28.33
15.63594,0.0986,15.63594,28.29
15.63647,0.1007,15.63647,28.26
15.637,0.0996,15.637,28.24
15.63753,0.0996,15.63753,28.23
15.63806,0.0996,15.63806,28.19
15.63858,0.0996,15.63858,28.17
15.63911,0.0996,15.63911,28.16
15.63964,0.0996,15.63964,28.12
15.64017,0.0986,15.64017,28.12
15.64069,0.0996,15.64069,28.09
15.64122,0.1007,15.64122,28.07
15.64175,0.0996,15.64175,28.06
15.64228,0.0996,15.64228,28.04
15.64281,0.1007,15.64281,28.02
15.64333,0.0996,15.64333,28
15.64386,0.0996,15.64386,28
15.64439,0.1007,15.64439,27.99
15.64492,0.0996,15.64492,27.97
15.64544,0.0986,15.64544,27.95
15.64597,0.0996,15.64597,27.95
15.6465,0.0996,15.6465,27.94
15.64703,0.0996,15.64703,27.94
15.64756,0.0996,15.64756,27.92
15.64808,0.0986,15.64808,27.92
15.64861,0.0996,15.64861,27.9
15.64914,0.0986,15.64914,27.88
15.64967,0.0996,15.64967,27.88
15.65019,0.0996,15.65019,27.88
15.65072,0.0966,15.65072,27.88
15.65125,0.0976,15.65125,27.87
15.65178,0.0996,15.65178,27.87
15.65231,0.0956,15.65231,27.85
15.65283,0.0986,15.65283,27.85
15.65336,0.0976,15.65336,27.85
15.65389,0.0976,15.65389,27.85
15.65442,0.0966,15.65442,27.85
15.65494,0.0986,15.65494,27.83
15.65547,0.0946,15.65547,27.83
15.656,0.0946,15.656,27.82
15.65653,0.0986,15.65653,27.8
15.65706,0.0976,15.65706,27.78
15.65758,0.0986,15.65758,27.78
15.65811,0.0986,15.65811,27.77
15.65864,0.0976,15.65864,27.77
15.65917,0.0986,15.65917,27.75
15.65969,0.0996,15.65969,27.75
15.66022,0.0996,15.66022,27.75
15.66075,0.0976,15.66075,27.73
15.66128,0.0996,15.66128,27.71
15.66181,0.0986,15.66181,27.7
15.66233,0.1007,15.66233,27.7
15.66286,0.1007,15.66286,27.66
15.66339,0.0996,15.66339,27.65
15.66392,0.0986,15.66392,27.63
15.66444,0.0996,15.66444,27.61
15.66497,0.0986,15.66497,27.6
15.6655,0.0996,15.6655,27.58
15.66603,0.0986,15.66603,27.56
15.66656,0.0986,15.66656,27.56
15.66708,0.0986,15.66708,27.54
15.66761,0.0996,15.66761,27.54
15.66814,0.0986,15.66814,27.53
15.66867,0.0996,15.66867,27.53
15.66919,0.0986,15.66919,27.53
15.66972,0.0966,15.66972,27.51
15.67025,0.0976,15.67025,27.51
15.67078,0.0986,15.67078,27.51
15.67131,0.0976,15.67131,27.49
15.67183,0.0966,15.67183,27.49
15.67236,0.0956,15.67236,27.49
15.67289,0.0956,15.67289,27.49
15.67342,0.0966,15.67342,27.49
15.67394,0.0946,15.67394,27.49
15.67447,0.0946,15.67447,27.48
15.675,0.0946,15.675,27.48
15.67553,0.0956,15.67553,27.48
15.67606,0.0946,15.67606,27.48
15.67658,0.0946,15.67658,27.48
15.67711,0.0946,15.67711,27.46
15.67764,0.0956,15.67764,27.48
15.67817,0.0946,15.67817,27.46
15.67869,0.0956,15.67869,27.46
15.67922,0.0946,15.67922,27.46
15.67975,0.0956,15.67975,27.46
15.68028,0.0946,15.68028,27.46
15.68081,0.0946,15.68081,27.46
15.68133,0.0946,15.68133,27.44
15.68186,0.0946,15.68186,27.44
15.68239,0.0946,15.68239,27.44
15.68292,0.0956,15.68292,27.44
15.68344,0.0946,15.68344,27.44
15.68397,0.0946,15.68397,27.44
15.6845,0.0936,15.6845,27.44
15.68503,0.0946,15.68503,27.44
15.68556,0.0946,15.68556,27.44
15.68608,0.0946,15.68608,27.44
15.68661,0.0966,15.68661,27.44
15.68714,0.0946,15.68714,27.44
15.68767,0.0956,15.68767,27.44
15.68819,0.0946,15.68819,27.44
15.68872,0.0966,15.68872,27.44
15.68925,0.0956,15.68925,27.43
15.68978,0.0946,15.68978,27.44
15.69031,0.0946,15.69031,27.44
15.69083,0.0976,15.69083,27.44
15.69136,0.0946,15.69136,27.44
15.69189,0.0966,15.69189,27.43
15.69242,0.0956,15.69242,27.43
15.69294,0.0976,15.69294,27.43
15.69347,0.0956,15.69347,27.43
15.694,0.0976,15.694,27.43
